ID,Residence_Type,ECF,Street Address,Sale_Date,Price,Type,Class,Year_Built,Square_Feet,Basement_Square_Feet,Basement_Finished_Recreation,Basement_Finished_Living,Full_Baths,Half_Baths,Price_per_sqft
C0902_09-476-061_76,Condo,C0902,171 Harrington ,1/19/2018,351000,Colonial,BC,2002,2106,1697,1176,0,3,1,166.67
C0902_09-476-060_77,Condo,C0902,175 Harrington ,5/9/2018,374900,Colonial,BC,2002,2131,1538,0,0,2,1,175.93
C0902_09-476-069_78,Condo,C0902,216 Harrington ,10/23/2018,390000,Colonial,BC,2004,2131,1538,0,1200,3,1,183.01
C0902_09-476-080_79,Condo,C0902,267 Harrington ,8/7/2017,410000,Colonial,BC,2003,2131,1538,1250,0,2,2,192.40
C0902_09-476-084_80,Condo,C0902,241 Harrington ,4/6/2018,355000,Colonial,BC,2003,2131,1538,765,0,2,2,166.59
C0903_09-234-010_81,Condo,C0903,71 Kalter ,8/28/2018,280000,Colonial,C,2018,1716,0,0,0,2,1,163.17
C0903_09-234-011_82,Condo,C0903,67 Kalter ,9/25/2018,298743,Colonial,C,2018,1716,0,0,0,2,1,174.09
C0903_09-234-012_83,Condo,C0903,63 Kalter ,8/22/2018,320330,Colonial,C,2018,1716,0,0,0,2,1,186.67
C0903_09-234-013_84,Condo,C0903,59 Kalter ,8/30/2018,331460,Colonial,C,2018,1716,0,0,0,2,1,193.16
C0903_09-234-014_85,Condo,C0903,55 Kalter ,9/10/2018,317696,Colonial,C,2018,1716,0,0,0,2,1,185.14
C0903_09-234-015_86,Condo,C0903,51 Kalter ,8/30/2018,335106,Colonial,C,2018,1716,0,0,0,2,1,195.28
C0903_09-234-016_87,Condo,C0903,47 Kalter ,9/6/2018,321273,Colonial,C,2018,1716,0,0,0,2,1,187.22
C0903_09-234-035_88,Condo,C0903,5910 Arban ,10/24/2018,290000,Colonial,C,2018,1716,0,0,0,2,1,169.00
C0903_09-234-036_89,Condo,C0903,5914 Arban ,7/11/2018,303896,Colonial,C,2018,1716,0,0,0,2,1,177.10
C0903_09-234-037_90,Condo,C0903,5918 Arban ,7/3/2018,314267,Colonial,C,2018,1716,0,0,0,2,1,183.14
C0903_09-234-038_91,Condo,C0903,5922 Arban ,7/9/2018,311156,Colonial,C,2018,1716,0,0,0,2,1,181.33
C0903_09-234-039_92,Condo,C0903,5926 Arban ,7/31/2018,290903,Colonial,C,2018,1716,0,0,0,2,1,169.52
C0903_09-234-040_93,Condo,C0903,5934 Arban ,7/31/2018,290903,Colonial,C,2018,1716,0,0,0,2,1,169.52
C0903_09-234-041_94,Condo,C0903,5938 Arban ,7/10/2018,313071,Colonial,C,2018,1716,0,0,0,2,1,182.44
C0903_09-234-042_95,Condo,C0903,5942 Arban ,7/5/2018,305841,Colonial,C,2018,1716,0,0,0,2,1,178.23
C0903_09-234-018_96,Condo,C0903,70 Kalter ,12/21/2018,325932,Town Hse,C,2018,1716,262,0,0,2,1,189.94
C0903_09-234-019_97,Condo,C0903,66 Kalter ,12/20/2018,298820,Town Hse,C,2018,1716,262,0,0,2,1,174.14
C0903_09-234-021_98,Condo,C0903,58 Kalter ,12/19/2018,312525,Town Hse,C,2018,1716,262,0,0,2,1,182.12
C0903_09-234-022_99,Condo,C0903,54 Kalter ,12/21/2018,300947,Town Hse,C,2018,1716,262,0,0,2,1,175.38
C0903_09-234-023_100,Condo,C0903,50 Kalter ,1/11/2019,310950,Town Hse,C,2018,1716,262,0,0,2,1,181.21
C0903_09-234-024_101,Condo,C0903,46 Kalter ,12/21/2018,297000,Town Hse,C,2018,1716,262,0,0,2,1,173.08
C0903_09-234-025_102,Condo,C0903,42 Kalter ,12/21/2018,324882,Town Hse,C,2018,1716,262,0,0,2,1,189.33
C0903_09-234-027_103,Condo,C0903,65 Kaprol ,3/21/2019,295500,Town Hse,C,2018,1716,262,0,0,2,1,172.20
C0903_09-234-029_104,Condo,C0903,57 Kaprol ,3/21/2019,306000,Town Hse,C,2018,1716,262,0,0,2,1,178.32
C0904_09-230-002_105,Condo,C0904,5841 Niles ,9/6/2017,168000,Ranch,C,1990,1233,0,0,0,2,0,136.25
C0904_09-230-004_106,Condo,C0904,5857 Niles ,5/25/2017,165000,Ranch,C,1990,1233,0,0,0,2,0,133.82
C1101_11-102-005_107,Condo,C1101,1168 Fairways ,11/22/2017,241500,Colonial,C,1989,1428,750,0,0,2,1,169.12
C1101_11-102-034_108,Condo,C1101,1137 Fairways ,9/28/2018,245000,Colonial,C,1989,1428,750,0,670,3,1,171.57
C1101_11-102-041_109,Condo,C1101,1113 Fairways ,9/27/2018,242000,Colonial,C,1990,1428,750,0,670,3,1,169.47
C1101_11-102-044_110,Condo,C1101,1107 Fairways ,1/23/2019,227000,Colonial,C,1990,1428,750,0,0,3,1,158.96
C1101_11-102-061_111,Condo,C1101,1138 Fairways ,6/18/2018,243500,Colonial,C,1991,1428,750,0,0,2,1,170.52
C1101_11-102-073_112,Condo,C1101,5911 Creekside ,7/12/2018,243000,Colonial,C,1992,1428,750,0,670,3,1,170.17
C1101_11-102-101_113,Condo,C1101,1093 Fairways ,7/19/2018,245000,Colonial,C,1993,1428,750,0,670,3,1,171.57
C1101_11-102-010_114,Condo,C1101,1171 Fairways ,12/12/2018,268000,Colonial,C,1989,1664,808,0,678,3,1,161.06
C1101_11-102-011_115,Condo,C1101,1169 Fairways ,8/30/2017,240000,Colonial,C,1989,1664,808,0,728,3,0,144.23
C1101_11-102-022_116,Condo,C1101,1148 Fairways ,5/23/2018,262500,Colonial,C,1989,1664,808,646,0,2,2,157.75
C1101_11-102-029_117,Condo,C1101,5964 Creekside ,12/3/2018,247000,Colonial,C,1991,1664,808,0,0,2,1,148.44
C1101_11-102-035_118,Condo,C1101,1135 Fairways ,7/26/2018,260000,Colonial,C,1989,1664,808,0,678,3,1,156.25
C1101_11-102-053_119,Condo,C1101,1124 Fairways ,3/9/2018,249000,Colonial,C,1990,1664,808,0,678,3,1,149.64
C1101_11-102-066_120,Condo,C1101,5941 Creekside ,10/16/2018,270500,Colonial,C,1991,1664,808,0,678,2,1,162.56
C1101_11-102-006_121,Condo,C1101,1166 Fairways ,5/11/2018,265000,Ranch,C,1989,1387,1387,0,650,3,0,191.06
C1101_11-102-019_122,Condo,C1101,1154 Fairways ,6/15/2018,242000,Ranch,C,1989,1387,1387,900,0,3,0,174.48
C1101_11-102-095_123,Condo,C1101,5880 Creekside ,12/21/2018,245000,Ranch,C,1993,1387,1387,0,0,2,0,176.64
C1301_13-351-039_124,Condo,C1301,2030 Applewood ,4/27/2017,312000,Colonial,B,2002,2635,1612,0,0,2,1,118.41
C1301_13-351-039_125,Condo,C1301,2030 Applewood ,3/29/2019,335000,Colonial,B,2002,2635,1612,0,0,2,1,127.13
C1301_13-351-042_126,Condo,C1301,2031 Applewood ,9/27/2018,332000,Colonial,B,2001,2635,1612,1200,0,3,1,126.00
C1301_13-351-047_127,Condo,C1301,2051 Applewood ,3/19/2018,325000,Colonial,B,2000,2635,1612,1518,0,2,1,123.34
C1301_13-351-052_128,Condo,C1301,4077 Summerfield ,7/28/2017,315000,Colonial,B,2003,2635,1612,0,0,2,1,119.54
C1301_13-351-062_129,Condo,C1301,4048 Summerfield ,4/26/2018,316750,Colonial,B,2002,2635,1612,0,0,2,1,120.21
C1402_14-351-095_130,Condo,C1402,1034 Lorenzo ,2/9/2018,315000,Colonial,BC,2004,2156,1034,0,0,2,1,146.10
C1402_14-351-087_131,Condo,C1402,1037 Lorenzo ,12/29/2017,328800,Colonial,BC,2005,2438,1461,0,0,3,1,134.86
C1403_14-307-056_132,Condo,C1403,4367 Bennett Park ,10/16/2017,335000,Colonial,C,2013,1877,1230,0,0,2,1,178.48
C1403_14-307-059_133,Condo,C1403,4346 Bennett Park ,8/24/2017,335000,Colonial,C,2012,1877,1230,0,0,2,1,178.48
C1403_14-307-045_134,Condo,C1403,4376 Bennett Park ,5/31/2018,410000,Colonial,C,2008,1982,1584,0,1200,3,1,206.86
C1403_14-307-047_135,Condo,C1403,4364 Bennett Park ,4/3/2017,363000,Colonial,C,2008,2139,1566,0,780,3,1,169.71
C1403_14-307-069_136,Condo,C1403,4295 Bennett Park ,7/24/2018,420000,Colonial,C,2017,2223,1406,0,0,3,0,188.93
C1403_14-307-068_137,Condo,C1403,4301 Bennett Park ,9/28/2017,510200,Colonial,C,2017,2529,1846,1275,0,4,0,201.74
C1403_14-307-070_138,Condo,C1403,4289 Bennett Park ,7/26/2018,500000,Colonial,C,2017,2529,1846,1050,0,4,0,197.71
C1403_14-307-065_139,Condo,C1403,4337 Bennett Park ,3/23/2018,435000,Colonial,C,2013,2552,1846,0,0,3,0,170.45
C1404_14-154-001_140,Condo,C1404,4665 Bradley Cr ,3/2/2018,323000,Colonial,C,2017,1344,217,187,0,2,1,240.33
C1404_14-154-002_141,Condo,C1404,4661 Bradley Cr ,6/23/2017,266922,Colonial,C,2017,1344,217,187,0,2,1,198.60
C1404_14-154-003_142,Condo,C1404,4657 Bradley Cr ,7/11/2017,292000,Colonial,C,2017,1344,217,187,0,2,1,217.26
C1404_14-154-004_143,Condo,C1404,4653 Bradley Cr ,6/30/2017,297354,Colonial,C,2017,1344,217,187,0,2,1,221.25
C1404_14-154-005_144,Condo,C1404,4651 Bradley Cr ,7/28/2017,283972,Colonial,C,2017,1344,217,187,0,2,1,211.29
C1404_14-154-006_145,Condo,C1404,4637 Bradley Cr ,7/28/2017,289008,Colonial,C,2017,1344,217,187,0,2,1,215.04
C1404_14-154-007_146,Condo,C1404,4633 Bradley Cr ,8/1/2017,277530,Colonial,C,2017,1344,217,187,0,2,1,206.50
